x y
24.783 99.604
-42.409 88.932
23.067 92.465
8.690 99.836
-22.700 97.102
18.421 97.636
6.489 103.952
-1.083 95.951
12.522 100.611
-1.016 108.201
37.595 103.127
-19.121 105.921
-41.268 91.953
3.631 99.926
-36.755 87.777
-55.874 74.941
21.037 95.210
4.874 106.108
4.312 104.100
-18.547 95.768
13.431 90.281
20.309 95.917
-41.387 87.617
54.662 86.479
-30.016 105.110
11.311 107.865
-3.497 99.360
21.170 101.127
24.455 94.801
5.045 104.359
0.080 101.240
15.212 100.898
40.552 95.585
24.024 95.446
-36.119 89.791
5.641 108.545
5.287 92.130
-18.781 108.466
15.637 97.314
-2.531 108.672
0.480 105.109
10.184 99.747
9.743 95.902
26.829 96.841
-43.129 92.493
4.526 104.444
-32.811 85.397
-19.024 100.097
-58.092 87.865
-21.783 107.809
10.553 101.177
-7.926 102.731
14.134 100.796
30.245 96.770
-25.464 103.737
-40.274 94.948
-40.417 87.008
-4.611 99.312
-8.138 88.899
-22.155 97.860
22.399 94.109
4.562 98.155
-44.452 96.264
0.899 99.581
-31.078 98.455
-9.614 102.742
-14.298 100.942
-26.545 92.831
24.104 91.690
20.473 89.283
6.154 95.419
50.524 87.396
52.020 83.969
51.188 78.275
-11.131 102.272
31.741 90.420
20.118 92.089
51.992 78.375
32.939 97.093
15.733 96.414
9.062 96.450
-5.793 99.332
-32.940 95.011
-10.467 94.215
52.877 77.052
-24.774 97.564
-54.650 83.177
-56.537 88.508
8.567 99.099
75.962 76.946
5.764 96.344
18.657 100.777
33.393 98.250
-40.570 100.656
-49.730 88.867
47.364 96.493
-24.323 95.708
-37.730 100.930
69.112 76.950
55.195 84.358
25.496 96.342
-16.497 98.218
-22.586 102.520
-6.875 104.570
-28.815 93.641
-19.120 99.123
-36.102 88.991
28.869 101.544
-3.794 96.559
-39.938 83.277
-7.577 99.020
-22.030 94.544
43.922 98.195
-58.785 86.051
-6.002 95.339
-9.648 102.820
43.823 94.183
0.308 105.072
-24.546 86.228
20.682 103.040
28.172 93.968
55.889 71.821
-0.021 100.915
35.038 86.897
48.062 89.539
-24.311 96.591
53.170 77.580
-0.771 101.958
37.180 103.625
31.877 102.898
2.153 103.636
-20.749 101.960
17.060 93.742
-19.573 103.301
7.336 95.805
10.747 96.184
16.365 98.665
-49.924 83.358
-35.529 91.043
32.253 90.463
-15.118 103.206
-39.250 93.779
-36.112 89.744
-3.230 109.732
-20.747 111.499
5.466 97.086
27.602 95.314
-14.515 109.804
-11.273 104.864
-1.607 104.833
2.718 102.130
22.800 99.225
38.528 86.524
18.040 98.618
-55.550 79.445
-37.598 95.489
31.794 99.618
-44.840 92.382
26.912 95.797
26.370 85.774
-6.069 99.279
31.809 91.227
-5.559 103.287
-22.657 101.865
25.660 99.175
3.827 92.019
35.333 88.861
-5.055 97.067
-24.140 91.851
2.757 102.225
5.759 98.730
28.341 98.984
-11.980 99.848
-56.991 81.798
-16.748 94.129
27.093 102.256
-24.115 102.136
-7.505 104.894
-8.668 102.063
27.811 96.972
-14.583 102.783
18.928 91.389
-72.691 61.007
13.869 96.293
30.109 90.766
-14.831 100.781
50.891 84.872
-2.917 105.206
7.372 102.459
-13.968 94.912
-29.151 91.970
11.686 89.003
-11.920 91.060
21.012 98.909
19.306 96.296
-23.132 96.446
28.663 93.096
39.461 92.253
-11.441 102.569
-11.384 92.729
-27.609 93.314
20.085 98.415
18.491 101.212
6.591 97.837
-21.579 95.305
9.865 93.945
16.352 101.683
-11.113 105.275
-13.862 97.521
-13.204 90.530
-8.710 103.477
28.794 92.269
-17.854 102.080
20.897 103.511
18.633 95.049
-40.030 88.751
-30.009 95.508
25.857 94.316
10.342 88.977
47.023 95.239
9.102 98.852
10.448 92.475
-22.270 99.281
-16.942 98.232
24.967 102.303
-5.178 87.860
22.447 98.895
21.750 89.276
-8.214 103.232
9.862 101.896
30.257 93.954
23.691 101.986
23.978 101.149
-34.538 97.205
27.725 95.458
25.121 93.235
-29.120 100.457
4.293 97.900
-53.214 80.983
-1.372 98.102
31.850 91.307
-3.147 97.003
25.981 96.451
-29.646 93.848
29.930 96.759
19.161 97.507
40.214 96.501
17.734 99.540
3.293 106.708
37.652 97.981
-58.925 77.334
-10.971 96.109
28.014 99.098
6.928 94.640
-2.634 104.840
1.532 93.101
5.742 103.016
40.842 83.125
-54.205 91.338
40.630 92.314
2.022 94.187
-12.099 99.883
-5.080 100.938
-28.766 97.259
-20.247 109.445
41.777 94.259
19.038 99.918
48.733 89.289
-44.353 87.343
24.158 104.806
12.014 102.078
28.134 95.951
-53.901 86.998
-28.493 104.269
47.155 83.134
-13.711 99.183
-3.603 106.291
19.854 102.588
32.654 93.746
3.657 108.257
42.788 86.306
-28.843 99.434
36.827 97.367
0.439 102.783
14.687 95.981
-2.640 98.169
19.502 99.137
-9.916 105.073
3.263 100.620
-47.453 90.913
41.980 95.407
-30.774 91.022
-19.244 101.178
-16.815 104.292
-1.856 95.144
-20.246 101.573
49.646 91.720
2.740 104.270
-14.640 96.246
-12.530 109.140
-19.809 93.232
38.273 97.016
5.950 99.942
33.471 93.072
-5.455 97.521
-33.119 96.584
-35.700 93.305
6.866 103.839
-45.633 92.292
8.422 92.979
-26.566 97.207
-2.643 95.003
24.265 94.964
-16.514 104.171
0.946 95.149
40.611 87.623
-22.889 102.155
-0.475 102.223
12.829 101.570
7.394 90.683
19.417 105.145
32.314 96.419
30.239 103.498
25.069 95.887
-31.220 92.834
35.963 87.485
40.034 80.132
37.565 100.424
19.629 103.358
8.904 96.107
59.126 78.391
0.526 96.613
-27.117 89.016
-1.842 101.659
-17.926 102.964
-17.007 94.789
-15.885 90.582
-20.277 95.306
-8.088 103.254
-48.121 90.655
-38.167 88.546
3.823 94.406
-14.078 98.201
-39.703 92.129
-4.696 104.819
-3.513 98.134
2.239 80.768
-7.507 104.860
27.683 95.814
-10.281 98.183
-13.490 90.660
27.757 93.378
4.450 98.385
-16.925 96.001
8.014 97.320
-17.567 93.711
16.956 95.688
-19.466 103.378
10.999 102.306
-15.355 100.989
10.542 92.283
39.314 92.333
-10.456 99.266
-52.400 77.439
-18.824 95.265
8.731 98.752
-21.762 96.348
14.704 95.845
29.111 93.418
22.370 97.944
24.113 104.446
-49.079 85.608
-6.957 103.859
38.717 90.821
-21.935 94.132
6.087 109.503
-39.146 91.513
28.067 93.413
23.271 91.525
-9.849 106.278
-36.684 87.493
-18.578 96.741
-1.113 94.546
-4.847 103.563
-56.829 81.558
-13.039 97.507
-13.217 91.557
-12.298 103.059
-44.909 87.808
18.681 91.884
33.210 89.368
-48.612 87.718
32.915 95.828
-0.173 105.087
-50.824 89.612
-54.606 90.819
22.381 101.680
12.133 91.941
-22.276 101.303
-7.744 101.047
-11.689 91.036
-5.808 105.467
26.528 95.077
12.752 97.191
11.859 101.254
-46.206 92.643
-11.776 99.352
11.114 96.266
14.817 95.617
-15.462 93.088
-47.965 91.188
42.141 98.845
11.546 105.322
-3.046 103.282
-32.704 98.884
-11.746 96.663
40.915 100.510
45.045 87.166
31.102 98.223
22.731 97.817
4.898 98.242
11.717 102.216
-15.903 98.010
15.645 98.498
-13.758 93.259
-19.178 101.496
-44.351 93.433
-13.656 101.135
38.567 83.969
-43.016 91.613
-16.769 110.196
17.454 94.336
-12.675 88.123
-16.986 100.880
-24.492 101.519
18.667 101.826
-62.522 84.588
34.072 94.464
44.434 87.229
15.789 106.006
39.064 93.035
-1.109 99.997
-43.392 85.877
12.527 104.009
20.622 107.420
45.450 87.449
1.938 104.449
-68.518 89.783
-9.458 110.110
67.203 82.827
-5.207 106.834
35.746 93.754
61.549 85.357
41.680 95.539
-28.281 96.471
23.114 105.470
-21.352 97.803
17.837 107.738
-38.700 88.266
-24.435 99.572
-74.896 70.165
-13.674 83.239
-35.165 96.368
-30.911 101.066
30.998 100.385
-12.338 103.896
36.580 92.121
5.709 102.365
42.307 91.481
-4.428 97.981
4.128 101.966
43.322 89.530
-12.149 99.446
34.107 88.727
-22.219 97.640
6.129 100.067
-4.206 97.092
-26.816 96.151
8.230 99.976
23.553 92.008
-26.800 101.069
7.822 100.002
6.204 105.461
-9.717 99.477
26.896 88.854
25.748 95.468
6.962 94.618
-14.508 95.804
7.274 98.747
2.961 107.731
17.615 98.861
-72.371 68.653
33.031 91.505
14.815 99.912
-26.251 95.631
-16.941 95.517
-42.447 95.886
50.122 86.320
-21.198 108.454
20.879 99.236
-10.820 103.673
-35.910 95.780
90.712 68.605
16.634 98.272
32.712 85.496
-32.028 92.915
39.496 103.520
-24.973 101.150
10.593 99.455
-41.658 72.454
17.680 102.701
9.610 95.804
-8.313 109.586
31.942 92.404
4.832 101.211
21.237 101.551
40.364 90.283
-35.290 91.299
18.870 97.585
-22.445 91.764
12.516 97.604
15.712 100.906
-10.841 95.752
-5.340 106.022
16.004 99.837
21.203 84.884
8.224 90.479
16.371 102.393
-43.190 87.578
-12.773 95.494
-7.853 101.476
-40.639 96.598
51.360 91.355
20.112 95.672
-4.073 89.123
-46.806 80.738
-63.888 76.676
-32.317 96.507
18.497 94.157
-17.330 89.235
33.046 107.434
18.815 99.457
6.043 95.929
-30.586 98.004
35.448 90.373
-4.765 94.815
1.862 97.253
10.202 99.261
-9.003 91.762
-20.308 99.929
-33.818 87.825
-31.528 97.905
19.908 110.773
-42.593 95.078
-45.932 83.942
-42.196 90.680
-35.802 95.093
71.090 73.694
-15.248 98.663
-0.120 102.290
16.041 101.198
-1.571 88.106
-0.666 115.853
1.814 101.192
-22.186 99.905
-46.496 89.885
-56.710 86.926
20.615 98.171
17.450 102.868
-10.384 102.482
-5.679 110.065
-39.076 85.259
2.451 103.187
17.399 99.766
1.285 97.920
-11.965 96.862
-16.733 92.225
14.869 101.127
-56.034 73.098
-46.463 83.023
26.327 91.824
24.844 92.791
48.681 84.821
36.406 86.141
-7.014 102.950
-6.518 99.587
10.212 105.587
18.198 98.548
-18.398 95.553
6.583 96.151
-47.472 88.895
26.202 91.593
-16.664 100.605
-12.415 95.717
2.153 97.057
-22.845 104.061
31.545 102.848
-47.153 87.667
-24.999 97.096
38.657 92.932
-25.722 113.875
2.216 88.913
3.558 99.098
-11.787 97.706
-40.188 90.254
-7.785 96.712
-9.642 101.709
-3.707 91.875
9.703 96.127
2.740 98.446
-6.748 104.845
-10.153 109.385
2.043 94.832
-39.281 97.156
-22.372 101.214
30.646 96.048
35.497 90.555
14.126 94.590
7.608 99.592
-29.145 95.782
33.293 90.914
-50.932 83.295
-11.081 98.960
31.581 92.080
0.310 100.479
-17.438 94.027
34.556 105.692
-33.733 86.976
24.409 87.326
1.737 100.107
37.299 98.278
-9.583 101.378
17.130 105.267
-11.428 97.382
-12.747 94.860
17.794 101.710
-36.858 95.552
6.198 96.032
21.136 101.429
-12.778 103.446
31.070 89.553
-30.167 100.561
3.766 95.599
33.482 92.254
-3.498 91.192
-13.551 97.867
-75.690 77.567
60.084 77.491
-27.056 107.597
1.330 101.939
12.725 102.992
12.191 94.510
-5.422 105.545
-26.873 99.537
24.098 92.850
11.788 96.367
5.435 100.134
-11.009 97.928
-33.881 99.106
-12.126 95.404
21.176 94.543
-14.745 88.965
-7.532 100.538
48.969 92.991
14.101 93.065
-10.128 103.028
-9.233 92.580
40.050 96.471
24.162 93.669
55.154 90.929
-38.323 98.429
9.918 104.546
-57.006 88.783
1.365 99.420
-32.553 85.796
-29.898 95.499
26.847 87.488
-33.635 93.906
5.098 101.300
5.935 102.193
-30.145 101.129
3.360 102.436
-37.990 85.913
15.001 98.298
25.231 101.522
-40.687 100.833
43.831 78.712
-21.242 99.986
-6.594 101.912
-9.374 95.217
-27.961 96.192
-33.006 102.392
-17.994 97.673
49.127 88.895
-10.306 110.049
-7.550 91.828
-55.767 80.974
-58.886 79.107
-10.752 98.431
26.983 95.680
-11.043 95.725
-18.494 94.991
-49.483 87.504
-19.734 99.690
-14.597 102.888
24.073 104.568
10.418 89.303
-0.599 99.992
38.932 94.609
1.891 103.500
59.724 74.463
-28.336 88.213
2.734 102.416
-6.303 106.627
21.822 101.749
37.860 94.850
-13.819 100.795
-67.563 75.911
14.552 99.376
38.144 90.305
1.550 95.230
-17.206 94.604
-53.129 89.660
12.942 108.884
14.417 98.642
38.473 84.363
14.458 101.609
0.065 108.833
-2.811 91.167
38.350 89.599
-36.495 93.681
28.184 90.504
14.061 99.585
-8.482 100.512
59.322 85.982
-50.863 81.721
-3.756 106.830
34.349 93.923
-39.345 89.217
28.576 90.774
-12.093 100.746
-44.489 93.661
6.327 99.033
2.754 101.994
-31.473 87.114
12.934 92.017
-12.449 95.241
44.910 84.702
13.625 100.563
46.433 85.676
18.296 94.293
-22.704 96.037
2.230 93.031
-44.087 91.800
10.481 97.654
42.199 90.572
7.060 91.023
-28.661 100.129
-5.818 91.634
34.514 94.439
24.440 94.609
41.951 96.868
26.421 100.542
-56.617 73.066
24.047 91.450
-18.491 99.282
-1.936 99.695
23.524 102.474
-43.475 86.887
61.112 82.089
12.136 88.587
-33.486 102.761
-55.919 85.777
-39.576 94.819
-22.900 100.675
52.673 84.612
4.202 97.295
29.439 103.734
-11.061 98.274
-64.240 81.336
-20.992 97.939
-5.363 95.267
9.544 100.715
57.531 85.230
-1.722 98.644
-20.965 95.597
30.518 100.895
-4.154 100.549
55.407 79.727
-33.896 103.930
-7.705 99.243
-36.145 91.523
-58.388 86.445
-16.761 105.534
-15.296 92.994
-7.003 92.863
3.938 100.199
17.316 105.943
-3.892 102.806
19.831 90.297
-35.239 95.415
12.824 91.271
16.538 93.477
-17.061 94.326
-3.105 93.238
-2.086 95.189
3.065 101.068
0.667 98.804
3.892 98.968
-3.663 103.471
16.202 90.219
-17.924 91.768
-39.814 92.395
60.071 82.656
-24.410 91.753
60.396 87.398
-16.401 98.785
-2.772 97.770
1.178 99.529
-46.141 86.480
3.604 106.859
0.174 104.886
19.517 97.661
17.836 99.737
-28.405 102.440
-1.779 97.920
-6.551 103.696
-19.952 93.514
-39.769 90.605
5.093 107.324
42.724 95.800
12.690 99.579
-8.925 104.842
22.295 94.297
-3.200 93.440
3.940 105.476
46.864 89.853
32.517 98.705
28.262 97.032
8.310 97.362
8.694 105.880
-3.952 101.489
16.079 94.803
-22.484 86.442
12.414 106.828
15.569 94.587
27.901 88.460
-19.662 102.710
28.816 100.670
27.047 91.602
32.126 96.359
23.779 93.491
59.294 79.132
-4.933 93.690
15.710 92.039
18.719 97.267
11.971 103.162
19.215 89.353
19.383 96.732
-13.799 107.084
-39.679 93.755
1.277 103.652
-51.941 88.785
-9.815 98.486
32.705 99.716
2.990 94.461
-7.015 94.978
-3.000 97.575
24.879 98.872
-46.356 91.518
26.069 97.217
-3.684 98.681
-1.004 100.565
-43.171 85.487
-5.941 109.178
3.868 99.029
-14.118 109.353
-12.799 102.709
7.885 105.646
34.997 89.235
-15.596 89.028
9.361 94.054
-69.459 66.313
1.728 87.119
54.265 88.369
-16.202 96.785
-50.256 82.464
-30.540 105.236
6.482 99.167
17.452 99.169
0.791 106.767
30.367 84.571
-18.162 101.259
36.847 93.314
16.991 90.372
-24.729 101.516
15.650 102.722
-18.359 97.217
14.166 97.967
-23.573 88.139
38.880 94.799
-11.997 101.635
-8.316 96.529
-17.161 104.801
6.321 95.720
29.207 90.147
23.139 99.837
15.435 93.555
-8.440 90.697
34.846 93.988
-20.215 102.575
-39.556 93.633
-44.992 95.373
-13.449 98.312
-32.916 94.131
-42.098 87.557
42.731 102.837
3.088 104.801
-4.877 113.053
-21.476 101.395
-4.699 93.112
31.992 90.223
4.060 99.739
2.080 107.650
-16.815 97.570
-6.996 98.055
26.617 100.644
22.208 109.402
34.918 98.180
49.452 84.332
-15.644 90.637
0.689 87.763
-20.021 83.870
11.520 97.997
10.649 104.713
27.024 97.044
-24.682 98.253
-44.411 82.634
29.446 101.361
-82.242 60.104
33.832 84.032
-52.269 80.002
48.589 88.792
-8.918 105.019
-13.073 101.731
25.709 97.415
-10.033 97.772
-22.985 101.586
40.631 84.315
-1.642 105.278
-10.335 101.684
26.568 96.611
-4.863 90.795
21.725 98.490
5.315 98.178
5.071 99.045
-5.435 97.401
-34.546 86.320
-12.440 95.078
2.554 86.455
55.135 76.651
-16.387 100.681
-14.524 96.372
13.374 103.297
36.541 80.526
-5.435 97.086
18.849 89.436
10.115 93.972
3.104 96.196
-0.475 108.211
8.237 87.305
16.638 97.197
40.362 86.825
-32.706 90.887
-15.638 101.924
33.962 90.058
-4.228 102.124
5.036 108.298
-9.606 96.563
-2.822 91.307
-32.591 96.187
-33.454 82.817
3.780 99.625
32.496 97.828
-0.812 107.755
4.232 95.989
-27.436 95.181
5.355 102.378
32.407 102.644
36.278 84.904
60.999 82.848
9.791 104.638
31.034 101.663
9.859 100.763
29.894 98.998
64.105 80.012
-0.942 101.937
36.409 98.560
-22.102 97.793
-62.265 75.328
29.106 98.828
-33.349 87.947
-30.050 101.283
-9.483 88.852
-69.111 71.122
-6.977 95.667
35.255 86.778
6.038 97.060
31.512 94.418
-38.072 89.713
-65.080 79.803
17.731 94.636
-22.607 116.387
-4.438 101.456
44.690 87.682
9.316 94.689
33.004 89.397
15.562 103.020
2.184 105.279
-41.008 85.888
-28.019 101.597
1.132 95.629
15.060 98.977
-7.935 98.014
41.821 100.936
-23.723 93.085
-40.993 86.307
59.667 89.122
-28.685 95.322
-11.803 102.381
7.245 97.600
3.181 105.124
24.547 101.665
-34.161 97.127
25.772 92.755
-56.662 85.332
-38.963 97.082
23.746 101.709
21.715 100.294
-23.716 98.845
-3.134 92.766
14.235 97.798
26.811 99.145
6.220 90.647
-17.367 100.048
45.587 92.091
8.226 98.083
16.488 92.966
-34.389 94.882
14.337 91.822
-38.667 93.423
-27.003 80.474
18.503 96.839
-12.922 102.416
-24.555 100.166
16.616 97.084
14.351 100.577
5.940 100.199
-8.637 97.219
29.632 102.988
8.290 100.857
17.217 103.493
