x y
2.4001 2.5019
2.4586 2.5150
2.5176 2.5259
2.5773 2.5310
2.6347 2.5167
2.6718 2.4701
2.7017 2.4181
2.7327 2.3667
2.7655 2.3165
2.8001 2.2674
2.8364 2.2197
2.8745 2.1733
2.9142 2.1284
2.9555 2.0849
2.9984 2.0429
3.0428 2.0025
3.0886 1.9638
3.1358 1.9267
3.1842 1.8913
3.2339 1.8577
3.2847 1.8258
3.3367 1.7958
3.3896 1.7676
3.4435 1.7412
3.4983 1.7168
3.5539 1.6942
3.6102 1.6735
3.6672 1.6548
3.7248 1.6379
3.7829 1.6230
3.8415 1.6100
3.9004 1.5989
3.9597 1.5897
4.0193 1.5825
4.0790 1.5771
4.1389 1.5735
4.1989 1.5718
4.2589 1.5720
4.3189 1.5739
4.3788 1.5776
4.4385 1.5830
4.4981 1.5901
4.5574 1.5988
4.6165 1.6092
4.6753 1.6212
4.7338 1.6347
4.7919 1.6497
4.8496 1.6661
4.9069 1.6840
4.9637 1.7032
5.0201 1.7237
5.0760 1.7455
5.1314 1.7684
5.1864 1.7926
5.2408 1.8178
5.2947 1.8441
5.3481 1.8714
5.4011 1.8997
5.4535 1.9289
5.5054 1.9589
5.5569 1.9898
5.6078 2.0215
5.6584 2.0538
5.7084 2.0869
5.7581 2.1206
5.8073 2.1549
5.8561 2.1898
5.9046 2.2252
5.9526 2.2611
6.0004 2.2974
6.0478 2.3342
6.0949 2.3714
6.1417 2.4089
6.1882 2.4468
6.2345 2.4850
6.2805 2.5234
6.3263 2.5622
6.3719 2.6012
6.4174 2.6404
6.4626 2.6798
6.5077 2.7194
6.5526 2.7592
6.5973 2.7991
6.6420 2.8392
6.6865 2.8794
6.7309 2.9198
6.7752 2.9602
6.8195 3.0008
6.8636 3.0414
6.9077 3.0822
6.9517 3.1229
6.9956 3.1638
7.0395 3.2047
7.0834 3.2456
7.1273 3.2865
7.1712 3.3275
7.2151 3.3684
7.2589 3.4093
7.3022 3.4496
7.3430 3.4877
7.3815 3.5235
7.4177 3.5572
7.4518 3.5890
7.4838 3.6189
7.5140 3.6470
7.5425 3.6736
7.5693 3.6985
7.5945 3.7220
7.6182 3.7441
7.6405 3.7650
7.6616 3.7846
7.6814 3.8030
7.7000 3.8204
7.7176 3.8368
7.7341 3.8522
7.7497 3.8667
7.7643 3.8803
7.7781 3.8932
7.7911 3.9053
7.8033 3.9167
7.8148 3.9274
7.8257 3.9375
7.8359 3.9470
7.8455 3.9560
7.8545 3.9644
7.8630 3.9723
7.8710 3.9798
7.8786 3.9868
7.8857 3.9935
7.8924 3.9997
7.8987 4.0056
7.9046 4.0111
7.9102 4.0163
7.9154 4.0212
7.9204 4.0258
7.9251 4.0301
7.9294 4.0342
7.9336 4.0381
7.9375 4.0417
7.9411 4.0451
7.9446 4.0483
7.9478 4.0514
7.9509 4.0542
7.9537 4.0569
7.9564 4.0594
7.9590 4.0618
7.9614 4.0640
7.9637 4.0661
